Statement,Rating,cleaned,cleaned tokenized,period%,comma%,colon%,semicolon%,question mark%,exclamation mark%,dash%,apostrophe%,close parenthesis%,capitalized%,slang words%,curse words%,with numericals%,bigrams,trigrams
"Pintor, gumagawa ng nakamamanghang bilao art sa kabila ng kapansanan",Fake,pintor gumagawa nakamamanghang bilao art kabila kapansanan,"['pintor', ',', 'gumagawa', 'nakamamanghang', 'bilao', 'art', 'kabila', 'kapansanan']",0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['pintor gumagawa', 'gumagawa nakamamanghang', 'nakamamanghang bilao', 'bilao art', 'art kabila', 'kabila kapansanan']","['pintor gumagawa nakamamanghang', 'gumagawa nakamamanghang bilao', 'nakamamanghang bilao art', 'bilao art kabila', 'art kabila kapansanan']"
"12 anyos na valedictorian, nanalo ng isang bagong tricycle sa pa-contest ni Alex Gonzaga.",Fake,12 anyos valedictorian nanalo bagong tricycle contest alex gonzaga,"['12', 'anyos', 'valedictorian', ',', 'nanalo', 'bagong', 'tricycle', 'pa-contest', 'alex', 'gonzaga', '.']",0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,"['12 anyos', 'anyos valedictorian', 'valedictorian nanalo', 'nanalo bagong', 'bagong tricycle', 'tricycle contest', 'contest alex', 'alex gonzaga']","['12 anyos valedictorian', 'anyos valedictorian nanalo', 'valedictorian nanalo bagong', 'nanalo bagong tricycle', 'bagong tricycle contest', 'tricycle contest alex', 'contest alex gonzaga']"
"Lalaking 13 araw ng Naglalakad Pa-Bicol, Tinulungang Makauwi ng Nakatagpong Good Samaritan",Fake,lalaking 13 araw naglalakad bicol tinulungang makauwi nakatagpong good samaritan,"['lalaking', '13', 'araw', 'naglalakad', 'pa-bicol', ',', 'tinulungang', 'makauwi', 'nakatagpong', 'good', 'samaritan']",0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,"['lalaking 13', '13 araw', 'araw naglalakad', 'naglalakad bicol', 'bicol tinulungang', 'tinulungang makauwi', 'makauwi nakatagpong', 'nakatagpong good', 'good samaritan']","['lalaking 13 araw', '13 araw naglalakad', 'araw naglalakad bicol', 'naglalakad bicol tinulungang', 'bicol tinulungang makauwi', 'tinulungang makauwi nakatagpong', 'makauwi nakatagpong good', 'nakatagpong good samaritan']"
"Isang lola, ibinigay ang mga inaning gulay sa isang community pantry",Fake,lola ibinigay inaning gulay community pantry,"['lola', ',', 'ibinigay', 'inaning', 'gulay', 'community', 'pantry']",0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lola ibinigay', 'ibinigay inaning', 'inaning gulay', 'gulay community', 'community pantry']","['lola ibinigay inaning', 'ibinigay inaning gulay', 'inaning gulay community', 'gulay community pantry']"
"OFW sa Saudi, instant milyonarya matapos makapulot at maibenta ang meteorite sa halagang P170M",Fake,ofw saudi instant milyonarya matapos makapulot maibenta meteorite halagang p170m,"['ofw', 'saudi', ',', 'instant', 'milyonarya', 'matapos', 'makapulot', 'maibenta', 'meteorite', 'halagang', 'p170m']",0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,"['ofw saudi', 'saudi instant', 'instant milyonarya', 'milyonarya matapos', 'matapos makapulot', 'makapulot maibenta', 'maibenta meteorite', 'meteorite halagang', 'halagang p170m']","['ofw saudi instant', 'saudi instant milyonarya', 'instant milyonarya matapos', 'milyonarya matapos makapulot', 'matapos makapulot maibenta', 'makapulot maibenta meteorite', 'maibenta meteorite halagang', 'meteorite halagang p170m']"
"Tatay na may malaking bukol sa mukha, matiyagang inaalagaan ng kaniyang misis sa loob ng mahigit 20 taon.",Fake,tatay malaking bukol mukha matiyagang inaalagaan kaniyang misis loob mahigit 20 taon,"['tatay', 'malaking', 'bukol', 'mukha', ',', 'matiyagang', 'inaalagaan', 'kaniyang', 'misis', 'loob', 'mahigit', '20', 'taon', '.']",0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"['tatay malaking', 'malaking bukol', 'bukol mukha', 'mukha matiyagang', 'matiyagang inaalagaan', 'inaalagaan kaniyang', 'kaniyang misis', 'misis loob', 'loob mahigit', 'mahigit 20', '20 taon']","['tatay malaking bukol', 'malaking bukol mukha', 'bukol mukha matiyagang', 'mukha matiyagang inaalagaan', 'matiyagang inaalagaan kaniyang', 'inaalagaan kaniyang misis', 'kaniyang misis loob', 'misis loob mahigit', 'loob mahigit 20', 'mahigit 20 taon']"
"Inabandonang aso, natagpuang may kalakip na emosyonal na liham mula sa naghahabiling amo nito.",Fake,inabandonang aso natagpuang kalakip emosyonal liham naghahabiling amo,"['inabandonang', 'aso', ',', 'natagpuang', 'kalakip', 'emosyonal', 'liham', 'naghahabiling', 'amo', '.']",0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['inabandonang aso', 'aso natagpuang', 'natagpuang kalakip', 'kalakip emosyonal', 'emosyonal liham', 'liham naghahabiling', 'naghahabiling amo']","['inabandonang aso natagpuang', 'aso natagpuang kalakip', 'natagpuang kalakip emosyonal', 'kalakip emosyonal liham', 'emosyonal liham naghahabiling', 'liham naghahabiling amo']"
 Kilalanin at alamin kung ilan ang mga naging babae sa buhay ni Dolphy ,Fake,kilalanin alamin babae buhay dolphy,"['kilalanin', 'alamin', 'babae', 'buhay', 'dolphy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['kilalanin alamin', 'alamin babae', 'babae buhay', 'buhay dolphy']","['kilalanin alamin babae', 'alamin babae buhay', 'babae buhay dolphy']"
"Ang TAGAPAGMANA ni Willie Revillame! Nag-iisang anak na Lalaki ni Willie, ipinakilala na sa publiko",Fake,tagapagmana willie revillame iisang anak lalaki willie ipinakilala publiko,"['tagapagmana', 'willie', 'revillame', '!', 'nag-iisang', 'anak', 'lalaki', 'willie', ',', 'ipinakilala', 'publiko']",0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,"['tagapagmana willie', 'willie revillame', 'revillame iisang', 'iisang anak', 'anak lalaki', 'lalaki willie', 'willie ipinakilala', 'ipinakilala publiko']","['tagapagmana willie revillame', 'willie revillame iisang', 'revillame iisang anak', 'iisang anak lalaki', 'anak lalaki willie', 'lalaki willie ipinakilala', 'willie ipinakilala publiko']"
"73-anyos na lolo, matiyagang nag-apply at kalauna'y natanggap bilang call center agent!",Fake,73 anyos lolo matiyagang apply kalauna'y natanggap call center agent,"['73-anyos', 'lolo', ',', 'matiyagang', 'nag-apply', 'kalauna', '&apos;', 'y', 'natanggap', 'call', 'center', 'agent', '!']",0.0,0.0625,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,"['73 anyos', 'anyos lolo', 'lolo matiyagang', 'matiyagang apply', ""apply kalauna'y"", ""kalauna'y natanggap"", 'natanggap call', 'call center', 'center agent']","['73 anyos lolo', 'anyos lolo matiyagang', 'lolo matiyagang apply', ""matiyagang apply kalauna'y"", ""apply kalauna'y natanggap"", ""kalauna'y natanggap call"", 'natanggap call center', 'call center agent']"
"John Lapus, kilala raw ang troll na tinutukoy ni Vice Ganda",Fake,john lapus kilala raw troll tinutukoy vice ganda,"['john', 'lapus', ',', 'kilala', 'raw', 'troll', 'tinutukoy', 'vice', 'ganda']",0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['john lapus', 'lapus kilala', 'kilala raw', 'raw troll', 'troll tinutukoy', 'tinutukoy vice', 'vice ganda']","['john lapus kilala', 'lapus kilala raw', 'kilala raw troll', 'raw troll tinutukoy', 'troll tinutukoy vice', 'tinutukoy vice ganda']"
"Inang walang maipang-bili ng gatas, tanging dinurog na saging ang pinapakain sa kanyang kambal na sanggol",Fake,inang maipang bili gatas tanging dinurog saging pinapakain kambal sanggol,"['inang', 'maipang-bili', 'gatas', ',', 'tanging', 'dinurog', 'saging', 'pinapakain', 'kambal', 'sanggol']",0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,"['inang maipang', 'maipang bili', 'bili gatas', 'gatas tanging', 'tanging dinurog', 'dinurog saging', 'saging pinapakain', 'pinapakain kambal', 'kambal sanggol']","['inang maipang bili', 'maipang bili gatas', 'bili gatas tanging', 'gatas tanging dinurog', 'tanging dinurog saging', 'dinurog saging pinapakain', 'saging pinapakain kambal', 'pinapakain kambal sanggol']"
" Guro, naiyak nang makita ang 3-estudyante habang kumakain: Subo ng maraming kanin, kurot sa kaunting ulam",Fake,guro naiyak 3 estudyante kumakain subo maraming kanin kurot kaunting ulam,"['guro', ',', 'naiyak', '3-estudyante', 'kumakain', ':', 'subo', 'maraming', 'kanin', ',', 'kurot', 'kaunting', 'ulam']",0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,"['guro naiyak', 'naiyak 3', '3 estudyante', 'estudyante kumakain', 'kumakain subo', 'subo maraming', 'maraming kanin', 'kanin kurot', 'kurot kaunting', 'kaunting ulam']","['guro naiyak 3', 'naiyak 3 estudyante', '3 estudyante kumakain', 'estudyante kumakain subo', 'kumakain subo maraming', 'subo maraming kanin', 'maraming kanin kurot', 'kanin kurot kaunting', 'kurot kaunting ulam']"
" Ninang na hindi makapagbigay ng 1k na pamasko, tinawag na madamot ng kanyang kumare",Fake,ninang makapagbigay 1k pamasko tinawag madamot kumare,"['ninang', 'makapagbigay', '1k', 'pamasko', ',', 'tinawag', 'madamot', 'kumare']",0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,"['ninang makapagbigay', 'makapagbigay 1k', '1k pamasko', 'pamasko tinawag', 'tinawag madamot', 'madamot kumare']","['ninang makapagbigay 1k', 'makapagbigay 1k pamasko', '1k pamasko tinawag', 'pamasko tinawag madamot', 'tinawag madamot kumare']"
"Dating 'service crew', ngayon ay libu-libong tao na ang tinutulungan at ginagabayan para maging matagumpay na negosyante.",Fake,dating 'service crew' libu libong tao tinutulungan ginagabayan matagumpay negosyante,"['dating', '&apos;', 'service', 'crew', '&apos;', ',', 'libu-libong', 'tao', 'tinutulungan', 'ginagabayan', 'matagumpay', 'negosyante', '.']",0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,"[""dating 'service"", ""'service crew'"", ""crew' libu"", 'libu libong', 'libong tao', 'tao tinutulungan', 'tinutulungan ginagabayan', 'ginagabayan matagumpay', 'matagumpay negosyante']","[""dating 'service crew'"", ""'service crew' libu"", ""crew' libu libong"", 'libu libong tao', 'libong tao tinutulungan', 'tao tinutulungan ginagabayan', 'tinutulungan ginagabayan matagumpay', 'ginagabayan matagumpay negosyante']"
"MMDA noon, negosyante na ngayon! 60k-90k na kita buwan buwan, pagbabasa lang ng libro ang puhunan.",Fake,mmda negosyante 60k 90k kita buwan buwan pagbabasa lang libro puhunan,"['mmda', ',', 'negosyante', '!', '60k-90k', 'kita', 'buwan', 'buwan', ',', 'pagbabasa', 'lang', 'libro', 'puhunan', '.']",0.05,0.1,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,"['mmda negosyante', 'negosyante 60k', '60k 90k', '90k kita', 'kita buwan', 'buwan buwan', 'buwan pagbabasa', 'pagbabasa lang', 'lang libro', 'libro puhunan']","['mmda negosyante 60k', 'negosyante 60k 90k', '60k 90k kita', '90k kita buwan', 'kita buwan buwan', 'buwan buwan pagbabasa', 'buwan pagbabasa lang', 'pagbabasa lang libro', 'lang libro puhunan']"
Negosyo para kay Lolo! Wendell Ramos Binigyan ng Sariling Mangga at Food Cart si Lolo Narding,Fake,negosyo kay lolo wendell ramos binigyan sariling mangga food cart lolo narding,"['negosyo', 'kay', 'lolo', '!', 'wendell', 'ramos', 'binigyan', 'sariling', 'mangga', 'food', 'cart', 'lolo', 'narding']",0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['negosyo kay', 'kay lolo', 'lolo wendell', 'wendell ramos', 'ramos binigyan', 'binigyan sariling', 'sariling mangga', 'mangga food', 'food cart', 'cart lolo', 'lolo narding']","['negosyo kay lolo', 'kay lolo wendell', 'lolo wendell ramos', 'wendell ramos binigyan', 'ramos binigyan sariling', 'binigyan sariling mangga', 'sariling mangga food', 'mangga food cart', 'food cart lolo', 'cart lolo narding']"
"Beteranang aktres na si Gina Pareño, minsan ding naging Darna",Fake,beteranang aktres gina pare ding darna,"['beteranang', 'aktres', 'gina', 'pareño', ',', 'ding', 'darna']",0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['beteranang aktres', 'aktres gina', 'gina pare', 'pare ding', 'ding darna']","['beteranang aktres gina', 'aktres gina pare', 'gina pare ding', 'pare ding darna']"
"Vice Ganda may pasaring sa mga politiko: Yung mga politikong ang yayaman na, nagnanakaw pa…",Fake,vice ganda pasaring politiko yung politikong yayaman nagnanakaw,"['vice', 'ganda', 'pasaring', 'politiko', ':', 'yung', 'politikong', 'yayaman', ',', 'nagnanakaw', '…']",0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['vice ganda', 'ganda pasaring', 'pasaring politiko', 'politiko yung', 'yung politikong', 'politikong yayaman', 'yayaman nagnanakaw']","['vice ganda pasaring', 'ganda pasaring politiko', 'pasaring politiko yung', 'politiko yung politikong', 'yung politikong yayaman', 'politikong yayaman nagnanakaw']"
"Lalaking kinantyawan na may C0V1D, umakyat sa poste ng kuryente",Fake,lalaking kinantyawan c0v1d umakyat poste kuryente,"['lalaking', 'kinantyawan', 'c0v1d', ',', 'umakyat', 'poste', 'kuryente']",0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,"['lalaking kinantyawan', 'kinantyawan c0v1d', 'c0v1d umakyat', 'umakyat poste', 'poste kuryente']","['lalaking kinantyawan c0v1d', 'kinantyawan c0v1d umakyat', 'c0v1d umakyat poste', 'umakyat poste kuryente']"
"KIKO/RISA TANDEM KASADO na sa 2028/LENI ROBREDO NILAGLAG!KIKO NATALO daw SIYA DAHIL sa FAKE NEWS!
",Fake,kiko risa tandem kasado 2028 leni robredo nilaglag kiko natalo daw fake news,"['kiko', '/', 'risa', 'tandem', 'kasado', '2028', '/', 'leni', 'robredo', 'nilaglag', '!', 'kiko', 'natalo', 'daw', 'fake', 'news', '!']",0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.5909090909090909,0.0,0.0,0.045454545454545456,"['kiko risa', 'risa tandem', 'tandem kasado', 'kasado 2028', '2028 leni', 'leni robredo', 'robredo nilaglag', 'nilaglag kiko', 'kiko natalo', 'natalo daw', 'daw fake', 'fake news']","['kiko risa tandem', 'risa tandem kasado', 'tandem kasado 2028', 'kasado 2028 leni', '2028 leni robredo', 'leni robredo nilaglag', 'robredo nilaglag kiko', 'nilaglag kiko natalo', 'kiko natalo daw', 'natalo daw fake', 'daw fake news']"
"Isang ama, binawian ng buhay sa kalagitnaan ng pagtatrabaho dahil sa sobrang pagod.",Fake,ama binawian buhay kalagitnaan pagtatrabaho sobrang pagod,"['ama', ',', 'binawian', 'buhay', 'kalagitnaan', 'pagtatrabaho', 'sobrang', 'pagod', '.']",0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['ama binawian', 'binawian buhay', 'buhay kalagitnaan', 'kalagitnaan pagtatrabaho', 'pagtatrabaho sobrang', 'sobrang pagod']","['ama binawian buhay', 'binawian buhay kalagitnaan', 'buhay kalagitnaan pagtatrabaho', 'kalagitnaan pagtatrabaho sobrang', 'pagtatrabaho sobrang pagod']"
Milk tea pearls nakita sa loob ng tiyan ng 14-years old na babae,Fake,milk tea pearls loob tiyan 14 years old babae,"['milk', 'tea', 'pearls', 'loob', 'tiyan', '14-years', 'old', 'babae']",0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,"['milk tea', 'tea pearls', 'pearls loob', 'loob tiyan', 'tiyan 14', '14 years', 'years old', 'old babae']","['milk tea pearls', 'tea pearls loob', 'pearls loob tiyan', 'loob tiyan 14', 'tiyan 14 years', '14 years old', 'years old babae']"
"Babaeng nag-viral dahil sa kakaibang karamdaman, napangiti dahil sa tulong na natanggap",Fake,babaeng viral kakaibang karamdaman napangiti tulong natanggap,"['babaeng', 'nag-viral', 'kakaibang', 'karamdaman', ',', 'napangiti', 'tulong', 'natanggap']",0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,"['babaeng viral', 'viral kakaibang', 'kakaibang karamdaman', 'karamdaman napangiti', 'napangiti tulong', 'tulong natanggap']","['babaeng viral kakaibang', 'viral kakaibang karamdaman', 'kakaibang karamdaman napangiti', 'karamdaman napangiti tulong', 'napangiti tulong natanggap']"
"Manager ng isang Fast Food, ibinulgar ang inaatupag ng isang delivery rider sa halip na ihatid kaagad ang order ng customer.",Fake,manager fast food ibinulgar inaatupag delivery rider halip ihatid kaagad order customer,"['manager', 'fast', 'food', ',', 'ibinulgar', 'inaatupag', 'delivery', 'rider', 'halip', 'ihatid', 'kaagad', 'order', 'customer', '.']",0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['manager fast', 'fast food', 'food ibinulgar', 'ibinulgar inaatupag', 'inaatupag delivery', 'delivery rider', 'rider halip', 'halip ihatid', 'ihatid kaagad', 'kaagad order', 'order customer']","['manager fast food', 'fast food ibinulgar', 'food ibinulgar inaatupag', 'ibinulgar inaatupag delivery', 'inaatupag delivery rider', 'delivery rider halip', 'rider halip ihatid', 'halip ihatid kaagad', 'ihatid kaagad order', 'kaagad order customer']"
"10-anyos na batang naglalakad gamit ang kaniyang mga kamay, hirap man ay patuloy pa rin na nangangarap sa buhay.",Fake,10 anyos batang naglalakad gamit kaniyang kamay hirap man patuloy rin nangangarap buhay,"['10-anyos', 'batang', 'naglalakad', 'gamit', 'kaniyang', 'kamay', ',', 'hirap', 'man', 'patuloy', 'rin', 'nangangarap', 'buhay', '.']",0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,"['10 anyos', 'anyos batang', 'batang naglalakad', 'naglalakad gamit', 'gamit kaniyang', 'kaniyang kamay', 'kamay hirap', 'hirap man', 'man patuloy', 'patuloy rin', 'rin nangangarap', 'nangangarap buhay']","['10 anyos batang', 'anyos batang naglalakad', 'batang naglalakad gamit', 'naglalakad gamit kaniyang', 'gamit kaniyang kamay', 'kaniyang kamay hirap', 'kamay hirap man', 'hirap man patuloy', 'man patuloy rin', 'patuloy rin nangangarap', 'rin nangangarap buhay']"
Dennis Padilla sa naging hiwalayan nila ni Marjorie Barreto noon: I'm the one to blame,Fake,dennis padilla hiwalayan marjorie barreto i'm the one to blame,"['dennis', 'padilla', 'hiwalayan', 'marjorie', 'barreto', ':', 'i', '&apos;', 'm', 'the', 'one', 'to', 'blame']",0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,"['dennis padilla', 'padilla hiwalayan', 'hiwalayan marjorie', 'marjorie barreto', ""barreto i'm"", ""i'm the"", 'the one', 'one to', 'to blame']","['dennis padilla hiwalayan', 'padilla hiwalayan marjorie', 'hiwalayan marjorie barreto', ""marjorie barreto i'm"", ""barreto i'm the"", ""i'm the one"", 'the one to', 'one to blame']"
"Bomber Moran, naging Caregiver sa Amerika matapos humina ang karera sa showbiz, alamin ang tunay na nangyari sa kanyang buhay",Fake,bomber moran caregiver amerika matapos humina karera showbiz alamin tunay nangyari buhay,"['bomber', 'moran', ',', 'caregiver', 'amerika', 'matapos', 'humina', 'karera', 'showbiz', ',', 'alamin', 'tunay', 'nangyari', 'buhay']",0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['bomber moran', 'moran caregiver', 'caregiver amerika', 'amerika matapos', 'matapos humina', 'humina karera', 'karera showbiz', 'showbiz alamin', 'alamin tunay', 'tunay nangyari', 'nangyari buhay']","['bomber moran caregiver', 'moran caregiver amerika', 'caregiver amerika matapos', 'amerika matapos humina', 'matapos humina karera', 'humina karera showbiz', 'karera showbiz alamin', 'showbiz alamin tunay', 'alamin tunay nangyari', 'tunay nangyari buhay']"
"Ruffa, nawindang sa sinabi ni Yilmaz na maaaring pumunta ng Istanbul kasama ang pamilya at ka-date: Bisita sya pero...",Fake,ruffa nawindang sinabi yilmaz istanbul kasama pamilya date bisita sya,"['ruffa', ',', 'nawindang', 'sinabi', 'yilmaz', 'istanbul', 'kasama', 'pamilya', 'ka-date', ':', 'bisita', 'sya', '...']",0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,"['ruffa nawindang', 'nawindang sinabi', 'sinabi yilmaz', 'yilmaz istanbul', 'istanbul kasama', 'kasama pamilya', 'pamilya date', 'date bisita', 'bisita sya']","['ruffa nawindang sinabi', 'nawindang sinabi yilmaz', 'sinabi yilmaz istanbul', 'yilmaz istanbul kasama', 'istanbul kasama pamilya', 'kasama pamilya date', 'pamilya date bisita', 'date bisita sya']"
